"trait","chr","chr_wheat","variant.id","snp_id","pos","n.obs","freq","MAC","Score","Score.SE","Score.Stat","Score.pval","neg_log_pval","Est","Est.SE","PVE","break_bft"
"Virus","8","3B",10006,"S3B_143122582",143122582,1147,0.255448997384481,586,-0.57254771972059,5.40317009152476,-0.105965148241154,0.915610004133032,0.0382894707855723,-0.0196116624955723,0.185076535267429,1.71027093272564e-05,0
"Virus","8","3B",10007,"S3B_144755596",144755596,1147,0.197471665213601,453,5.76164891597448,4.45633647828284,1.29291155280865,0.196041651358587,0.707651647860583,0.29012879954407,0.224399572355751,0.00254610580348527,0
"Virus","8","3B",10008,"S3B_144820793",144820793,1147,0.20052310374891,460,2.60332860286547,4.90891667509703,0.530326500767913,0.59588557582473,0.224837127103395,0.10803330670864,0.203710933834548,0.000428376337956615,0
"Virus","8","3B",10009,"S3B_145494706",145494706,1147,0.176111595466434,404,-4.1375728141479,5.97115436660799,-0.692926787705592,0.488355497785461,0.311263918737773,-0.116045699903622,0.167471805048655,0.00073133021461645,0
"Virus","8","3B",10010,"S3B_145494719",145494719,1147,0.176111595466434,404,-4.1375728141479,5.97115436660799,-0.692926787705592,0.488355497785461,0.311263918737773,-0.116045699903622,0.167471805048655,0.00073133021461645,0
"Virus","8","3B",10011,"S3B_145561260",145561260,1147,0.197907585004359,454,1.99752181515778,4.61704036999501,0.432641184629698,0.66527546446995,0.176998493150674,0.0937053068544352,0.216588966061191,0.000285098237686471,0
"Virus","8","3B",10012,"S3B_145580680",145580680,1147,0.374455100261552,859,1.56968653379373,6.47726982756313,0.242337678617949,0.808518520386838,0.0923100274462832,0.0374135530971265,0.154386034026966,8.9450073430231e-05,0
"Virus","8","3B",10013,"S3B_145580708",145580708,1147,0.182650392327812,419,-2.73616650317352,5.97397013420731,-0.458014760988855,0.646941836421681,0.189134763004543,-0.0766684048797357,0.167392868985725,0.000319519791479923,0
"Virus","8","3B",10014,"S3B_146009167",146009167,1147,0.36617262423714,840,2.9110272077348,6.19324470142791,0.47003264816319,0.638331692242648,0.194953592943812,0.0758944092835246,0.161466250440491,0.00033650758993033,0
"Virus","8","3B",10015,"S3B_147503272",147503272,1147,0.32258064516129,740,-0.427508629262526,6.46219947411675,-0.0661552821101917,0.947254198446311,0.0235334611566645,-0.010237270201139,0.154746074305711,6.66603924456329e-06,0
"Virus","8","3B",10016,"S3B_147539142",147539142,1147,0.368352223190933,845,-1.96110593170369,6.69763856330521,-0.29280557814035,0.769670764297623,0.113695009666788,-0.0437177335523244,0.149306354851509,0.000130586266881926,0
"Virus","8","3B",10017,"S3B_147895830",147895830,1147,0.37489102005231,860,3.02856032925255,6.28468495413629,0.48189532989387,0.629880303835839,0.200741971693226,0.0766777226560433,0.159116965655032,0.000353707484491154,0
"Virus","8","3B",10018,"S3B_151261408",151261408,1147,0.185701830863121,426,-1.58202204518616,6.05270925998843,-0.261374200747449,0.793803950526161,0.100286744069013,-0.0431830093798275,0.165215270888777,0.00010405531067083,0
"Virus","8","3B",10019,"S3B_151298297",151298297,1147,0.187881429816914,431,-2.96783147118999,6.04247511101552,-0.491161554936253,0.623312187874142,0.205294381090135,-0.0812848288015052,0.16549509623581,0.00036744094198994,0
"Virus","8","3B",10020,"S3B_152272597",152272597,1147,0.321272885789015,737,2.44573246840575,5.87264121596849,0.416462095752671,0.677071898173182,0.169365211193844,0.0709156375193254,0.170281133007218,0.00026417381935659,0
"Virus","8","3B",10021,"S3B_152788906",152788906,1147,0.184829991281604,424,-4.23109354800179,6.22615871171777,-0.679567249071048,0.49677851296917,0.303837196850659,-0.109147113097533,0.160612674090363,0.000703402156404419,0
"Virus","8","3B",10022,"S3B_154946360",154946360,1147,0.195292066259808,448,1.85795033383326,4.55244981195469,0.408120992120397,0.683184849081027,0.165461773515578,0.0896486526987459,0.219661949347363,0.00025369778884041,0
"Virus","8","3B",10023,"S3B_155434520",155434520,1147,0.190932868352223,438,6.31509894324036,4.28158680926465,1.47494357222316,0.140227714628564,0.853166143853341,0.344485266310992,0.233558268125305,0.00331352022474812,0
"Virus","8","3B",10024,"S3B_155975298",155975298,1147,0.196599825632084,451,3.9814298261617,4.43681165136315,0.897362822453477,0.369525343965387,0.432355770078739,0.20225398168024,0.225387074903836,0.00122652092051967,0
"Virus","8","3B",10025,"S3B_155975439",155975439,1147,0.190496948561465,437,6.66999685662824,4.30329338538099,1.54997492833915,0.121147533770974,0.916685422472073,0.360183419890606,0.232380158740087,0.00365921696838337,0
"Virus","8","3B",10026,"S3B_156115964",156115964,1147,0.196163905841325,450,4.63256578607614,4.33715509165995,1.06811162805412,0.285470161251285,0.544439279646327,0.24627010228618,0.230565884517925,0.00173768919518005,0
"Virus","8","3B",10027,"S3B_157126446",157126446,1147,0.208805579773322,479,8.11892813807677,4.53747647016898,1.78930473611346,0.0735657517419593,1.13332432277082,0.39433917682593,0.220386817777318,0.0048764911179535,0
"Virus","8","3B",10028,"S3B_157568125",157568125,1147,0.185701830863121,426,6.3268331255846,4.58682795602396,1.37934825248361,0.167787405912807,0.775240640335917,0.300719422160163,0.218015589332642,0.00289792187123793,0
"Virus","8","3B",10029,"S3B_159465396",159465396,1147,0.202266782911944,464,7.05521204234923,4.38024741545004,1.6106880212894,0.10724773786205,0.96961185946389,0.367716219775204,0.228297606311642,0.00395149714299094,0
"Virus","8","3B",10030,"S3B_159616081",159616081,1147,0.170008718395815,390,9.60049411246527,4.89089225469176,1.96293306262383,0.049653952408958,1.30404617635123,0.401344572810988,0.204461670371232,0.00586880655613482,0
"Virus","8","3B",10031,"S3B_159616115",159616115,1147,0.170008718395815,390,9.60049411246527,4.89089225469176,1.96293306262383,0.049653952408958,1.30404617635123,0.401344572810988,0.204461670371232,0.00586880655613482,0
"Virus","8","3B",10032,"S3B_160970636",160970636,1147,0.190496948561465,437,7.25951107386182,4.70381653569789,1.54332360090331,0.12275228009221,0.910970432221136,0.328100296682667,0.212593325528508,0.00362787913423585,0
"Virus","8","3B",10033,"S3B_160970670",160970670,1147,0.190496948561465,437,7.25951107386182,4.70381653569789,1.54332360090331,0.12275228009221,0.910970432221136,0.328100296682667,0.212593325528508,0.00362787913423585,0
"Virus","8","3B",10034,"S3B_160970672",160970672,1147,0.190496948561465,437,7.25951107386182,4.70381653569789,1.54332360090331,0.12275228009221,0.910970432221136,0.328100296682667,0.212593325528508,0.00362787913423585,0
"Virus","8","3B",10035,"S3B_160970673",160970673,1147,0.190496948561465,437,7.25951107386182,4.70381653569789,1.54332360090331,0.12275228009221,0.910970432221136,0.328100296682667,0.212593325528508,0.00362787913423585,0
"Virus","8","3B",10036,"S3B_160970677",160970677,1147,0.190496948561465,437,7.25951107386182,4.70381653569789,1.54332360090331,0.12275228009221,0.910970432221136,0.328100296682667,0.212593325528508,0.00362787913423585,0
"Virus","8","3B",10037,"S3B_160970678",160970678,1147,0.19180470793374,440,6.99493431567662,4.75340580491694,1.47156262325448,0.141139025033274,0.850352886931159,0.309580684597197,0.210375474142266,0.00329834675899282,0
"Virus","8","3B",10038,"S3B_161142373",161142373,1147,0.19180470793374,440,3.53255749339015,4.97835261067287,0.709583625277338,0.477962376872182,0.320606287822765,0.142533822083252,0.200869660750053,0.000766912796687461,0
"Virus","8","3B",10039,"S3B_162560824",162560824,1147,0.199651264167393,458,7.27718396215797,4.82357265036628,1.50867095608177,0.131382891283922,0.881461185040672,0.31277044328693,0.207315214776347,0.00346679270431746,0
"Virus","8","3B",10040,"S3B_162992960",162992960,1147,0.201394943330427,462,4.08214115564241,4.67667500468335,0.872872532633643,0.382732559195014,0.417104590617796,0.186643829592504,0.213827131241442,0.00116048750681185,0
"Virus","8","3B",10041,"S3B_163761654",163761654,1147,0.013077593722755,30,-0.119797833860334,1.46651759096097,-0.0816886443086128,0.934894308707477,0.0292374840361765,-0.0557024646769389,0.681887490585591,1.01639423220947e-05,0
"Virus","8","3B",10042,"S3B_163761658",163761658,1147,0.013077593722755,30,-0.119797833860334,1.46651759096097,-0.0816886443086128,0.934894308707477,0.0292374840361765,-0.0557024646769389,0.681887490585591,1.01639423220947e-05,0
"Virus","8","3B",10043,"S3B_163780754",163780754,1147,0.204882301656495,470,2.64651163130506,4.78188234863667,0.553445576104478,0.579958337813449,0.236603203519132,0.115738016068561,0.209122669085554,0.000466539753141006,0
"Virus","8","3B",10044,"S3B_164453299",164453299,1147,0.183958151700087,422,3.62487859805647,4.69348703867961,0.772320998904097,0.439924331264878,0.356622017468803,0.164551641996516,0.213061204123688,0.000908520018250853,0
"Virus","8","3B",10045,"S3B_164453311",164453311,1147,0.183958151700087,422,3.62487859805647,4.69348703867961,0.772320998904097,0.439924331264878,0.356622017468803,0.164551641996516,0.213061204123688,0.000908520018250853,0
"Virus","8","3B",10046,"S3B_164594159",164594159,1147,0.20924149956408,480,1.80247953721866,4.70314801943752,0.383249587248635,0.701534714293503,0.153950833754518,0.081487885489615,0.212623544032024,0.000223718658355748,0
"Virus","8","3B",10047,"S3B_164669780",164669780,1147,0.199651264167393,458,3.90732245795578,4.60558666318554,0.848387565733744,0.39622216518251,0.402061233120546,0.184208359928448,0.217127604609731,0.0010962949259182,0
"Virus","8","3B",10048,"S3B_165411412",165411412,1147,0.200087183958152,459,3.58818019702593,4.48282560320844,0.800428237595906,0.423462726041938,0.373184811039832,0.178554400381542,0.22307358985464,0.000975851237588016,0
"Virus","8","3B",10049,"S3B_169381471",169381471,1147,0.214036617262424,491,8.03896773502187,4.7938485455651,1.67693402463849,0.0935553838272609,1.02893121512076,0.349809554619715,0.208600666144349,0.00428322380668172,0
"Virus","8","3B",10050,"S3B_172555320",172555320,1147,0.0257192676547515,59,0.579128351820968,2.56568012437029,0.225721182590175,0.821418281906582,0.0854356354940647,0.0879771334104148,0.389760200619489,7.76038823299725e-05,0
"Virus","8","3B",10051,"S3B_173115490",173115490,1147,0.02615518744551,60,1.35726881061918,2.51518308017003,0.539630224662385,0.589452068273144,0.229551504107166,0.214549083490934,0.397585371770392,0.000443538524687819,0
"Virus","8","3B",10052,"S3B_173183312",173183312,1147,0.0274629468177855,63,0.513879807309575,2.70353639048706,0.190076896733391,0.849248873772042,0.0709650203954224,0.0703067646517411,0.369885903337089,5.50297424712752e-05,0
"Virus","8","3B",10053,"S3B_173875569",173875569,1147,0.0257192676547515,59,0.159313694602958,2.66146718441641,0.0598593495857406,0.952267656138763,0.0212409662726349,0.0224911093911782,0.375732605630181,5.45761382015748e-06,0
"Virus","8","3B",10054,"S3B_173875590",173875590,1147,0.0257192676547515,59,0.159313694602958,2.66146718441641,0.0598593495857406,0.952267656138763,0.0212409662726349,0.0224911093911782,0.375732605630181,5.45761382015748e-06,0
"Virus","8","3B",10055,"S3B_173955937",173955937,1147,0.0274629468177855,63,0.288458702821832,2.64775996242537,0.108944431109836,0.913246565422313,0.0394119524266859,0.041145886581819,0.377677740501821,1.80779377003274e-05,0
"Virus","8","3B",10056,"S3B_174555926",174555926,1147,0.0431560592850915,99,2.60248660044822,3.4443795678575,0.755574857293395,0.449904135193751,0.346880015094992,0.219364574202077,0.290328049014072,0.000869548499846518,0
"Virus","8","3B",10057,"S3B_177561805",177561805,1147,0.025283347863993,58,-0.0221075523473346,2.60939635436483,-0.00847228605587438,0.993240174631038,0.00294572239606145,-0.00324683754604872,0.383230396688209,1.09330173191557e-07,0
"Virus","8","3B",10058,"S3B_177904473",177904473,1147,0.0283347863993025,65,1.24660953278714,2.68049416149462,0.465067057669711,0.641883435828027,0.192543831390505,0.173500492689152,0.373065539319216,0.000329435176569971,0
"Virus","8","3B",10059,"S3B_178451642",178451642,1147,0.027027027027027,62,0.71137140268127,2.62621339250614,0.270873419772802,0.78648838896467,0.104307684542023,0.103142197258507,0.380776369069431,0.000111756192240969,0
"Virus","8","3B",10060,"S3B_178799272",178799272,1147,0.02615518744551,60,-0.434889567479584,2.65366281601777,-0.163882752870692,0.869823444737815,0.060568890780774,-0.0617571877939728,0.376837627585503,4.09077238602583e-05,0
"Virus","8","3B",10061,"S3B_178799280",178799280,1147,0.02615518744551,60,-0.434889567479584,2.65366281601777,-0.163882752870692,0.869823444737815,0.060568890780774,-0.0617571877939728,0.376837627585503,4.09077238602583e-05,0
"Virus","8","3B",10062,"S3B_179196173",179196173,1147,0.0959023539668701,220,-4.93820613735596,5.19914213008915,-0.949811721587093,0.342207928844557,0.465709932218803,-0.182686238964351,0.192339423500787,0.00137408584047893,0
"Virus","8","3B",10063,"S3B_179874245",179874245,1147,0.027027027027027,62,-0.101721027919429,2.67962861822364,-0.0379608678708848,0.969718882439549,0.0133541476924556,-0.0141664660590353,0.373186042722186,2.19488151136403e-06,0
"Virus","8","3B",10064,"S3B_181160719",181160719,1147,0.02615518744551,60,0.574686936152321,2.63649576060666,0.217973775925999,0.82744954393756,0.0822584790719776,0.0826755647336383,0.379291336228016,7.23681231663079e-05,0
"Virus","8","3B",10065,"S3B_181409527",181409527,1147,0.0640802092414996,147,3.40197245734099,4.86938564208543,0.698645107904005,0.484773846336792,0.314460818499364,0.14347705424391,0.205364716106512,0.000743450502454792,0
"Virus","8","3B",10066,"S3B_181470411",181470411,1147,0.02615518744551,60,0.339317247564161,2.5793569178074,0.131551102998417,0.89533936343691,0.0480123214071933,0.0510015120785392,0.387693534421773,2.63589315438341e-05,0
"Virus","8","3B",10067,"S3B_183313351",183313351,1147,0.0274629468177855,63,0.770760729131417,2.63328555804957,0.292699258071467,0.769752037042587,0.113649153122803,0.111153633595388,0.379753725129866,0.00013049145024426,0
"Virus","8","3B",10068,"S3B_183313354",183313354,1147,0.0274629468177855,63,0.770760729131417,2.63328555804957,0.292699258071467,0.769752037042587,0.113649153122803,0.111153633595388,0.379753725129866,0.00013049145024426,0
"Virus","8","3B",10069,"S3B_183313356",183313356,1147,0.0274629468177855,63,0.770760729131417,2.63328555804957,0.292699258071467,0.769752037042587,0.113649153122803,0.111153633595388,0.379753725129866,0.00013049145024426,0
"Virus","8","3B",10070,"S3B_183313360",183313360,1147,0.0274629468177855,63,0.770760729131417,2.63328555804957,0.292699258071467,0.769752037042587,0.113649153122803,0.111153633595388,0.379753725129866,0.00013049145024426,0
"Virus","8","3B",10071,"S3B_183728576",183728576,1147,0.0265911072362685,61,0.565848687059245,2.58775652166783,0.218663804852301,0.826911946189548,0.0825407338815298,0.0844993735003208,0.386435119234282,7.28270328516324e-05,0
"Virus","8","3B",10072,"S3B_183764555",183764555,1147,0.023539668700959,54,0.942340774854291,2.46851488344899,0.381744011823684,0.702651251184261,0.15326017607154,0.154645213761205,0.405101871860221,0.000221964377462943,0
"Virus","8","3B",10073,"S3B_183764570",183764570,1147,0.023539668700959,54,0.942340774854291,2.46851488344899,0.381744011823684,0.702651251184261,0.15326017607154,0.154645213761205,0.405101871860221,0.000221964377462943,0
"Virus","8","3B",10074,"S3B_184405838",184405838,1147,0.029642545771578,68,1.13992594535741,2.82532082853057,0.403467788099052,0.686604126915907,0.163293590523698,0.142804238026622,0.353942104522018,0.000247945682003258,0
"Virus","8","3B",10075,"S3B_184405839",184405839,1147,0.029642545771578,68,1.13992594535741,2.82532082853057,0.403467788099052,0.686604126915907,0.163293590523698,0.142804238026622,0.353942104522018,0.000247945682003258,0
"Virus","8","3B",10076,"S3B_184405851",184405851,1147,0.029642545771578,68,1.13992594535741,2.82532082853057,0.403467788099052,0.686604126915907,0.163293590523698,0.142804238026622,0.353942104522018,0.000247945682003258,0
"Virus","8","3B",10077,"S3B_185611296",185611296,1147,0.037489102005231,86,3.16340765337784,3.11158566799961,1.01665452631152,0.309317805379844,0.509595079816907,0.326731973593743,0.321379549431749,0.0015742931714012,0
"Virus","8","3B",10078,"S3B_185611304",185611304,1147,0.037489102005231,86,3.16340765337784,3.11158566799961,1.01665452631152,0.309317805379844,0.509595079816907,0.326731973593743,0.321379549431749,0.0015742931714012,0
"Virus","8","3B",10079,"S3B_185611316",185611316,1147,0.037489102005231,86,3.16340765337784,3.11158566799961,1.01665452631152,0.309317805379844,0.509595079816907,0.326731973593743,0.321379549431749,0.0015742931714012,0
"Virus","8","3B",10080,"S3B_185611325",185611325,1147,0.037489102005231,86,3.16340765337784,3.11158566799961,1.01665452631152,0.309317805379844,0.509595079816907,0.326731973593743,0.321379549431749,0.0015742931714012,0
"Virus","8","3B",10081,"S3B_186382580",186382580,1147,0.0575414123801221,132,-3.08118027001705,3.95939372044407,-0.778194968110289,0.436454082805072,0.360061439549072,-0.196543971894518,0.252563920288242,0.0009223922623753,0
"Virus","8","3B",10082,"S3B_186382597",186382597,1147,0.031386224934612,72,1.77329731811837,2.92012684399549,0.607267222574497,0.54367358700729,0.264661765574021,0.207959193219017,0.342450877452893,0.000561692332850293,0
"Virus","8","3B",10083,"S3B_186553655",186553655,1147,0.0379250217959895,87,5.15532422504158,3.15103449402161,1.63607356086475,0.101824192844882,0.992149023858251,0.519217915249367,0.317356094291344,0.00407703526048986,0
"Virus","8","3B",10084,"S3B_187911307",187911307,1147,0.21229293809939,487,4.28973429614362,4.85127904752884,0.884248103256139,0.376562296400211,0.424163166223396,0.182271127798052,0.206131205853719,0.00119093233901542,0
"Virus","8","3B",10085,"S3B_187911325",187911325,1147,0.025283347863993,58,1.68921466068106,2.5448288748227,0.663783202632337,0.506829078013504,0.295138476546013,0.260836085757862,0.392953730560634,0.000671106323435491,0
"Virus","8","3B",10086,"S3B_188012739",188012739,1147,0.035745422842197,82,3.6210457447418,2.86620212363477,1.26336021974255,0.20645975350813,0.685164595498396,0.440778481505145,0.34889374749742,0.00243104618868706,0
"Virus","8","3B",10087,"S3B_189246304",189246304,1147,0.034001743679163,78,3.22719249607194,3.0195332250363,1.0687719775076,0.285172429214421,0.544892464860993,0.353952713169683,0.331177014946732,0.00173983847768936,0
"Virus","8","3B",10088,"S3B_189356187",189356187,1147,0.03487358326068,80,3.0926307041272,2.85991193722666,1.0813727037785,0.279531358660831,0.553569464595353,0.378113986554124,0.349661116128537,0.00178110539959723,0
"Virus","8","3B",10089,"S3B_189458285",189458285,1147,0.027027027027027,62,2.49770649729985,2.73424851175001,0.913489204279109,0.36098530888613,0.442510472331225,0.334091506442641,0.365731203913125,0.00127100029965388,0
"Virus","8","3B",10090,"S3B_190306270",190306270,1147,0.034001743679163,78,3.42392709824494,2.87767912742084,1.18982240431847,0.234116201806209,0.630568530295023,0.413465974361381,0.347502259884083,0.00215626979538551,0
"Virus","8","3B",10091,"S3B_197749859",197749859,1147,0.03487358326068,80,0.963901635558405,2.59359865149044,0.371646412988566,0.710156127740666,0.148646161193332,0.143293725409286,0.385564666848256,0.000210377216938392,0
"Virus","8","3B",10092,"S3B_197749871",197749871,1147,0.03487358326068,80,0.963901635558405,2.59359865149044,0.371646412988566,0.710156127740666,0.148646161193332,0.143293725409286,0.385564666848256,0.000210377216938392,0
"Virus","8","3B",10093,"S3B_199209616",199209616,1147,0.031386224934612,72,3.03241621097733,2.90044161796326,1.04550155127988,0.295791223993824,0.529014715489889,0.360462884274172,0.344775083148274,0.00166490009344763,0
"Virus","8","3B",10094,"S3B_200138207",200138207,1147,0.0880557977332171,202,-4.94753854169591,5.29410325974157,-0.934537597579354,0.350026651252996,0.455898886931278,-0.176524248154724,0.188889402215554,0.00133024725405074,0
"Virus","8","3B",10095,"S3B_200861852",200861852,1147,0.040976460331299,94,2.32598961941554,3.32268278807173,0.700033607711737,0.483906316412664,0.3152387090233,0.21068324975975,0.300961621611895,0.000746408532661507,0
"Virus","8","3B",10096,"S3B_200861891",200861891,1147,0.040976460331299,94,2.32598961941554,3.32268278807173,0.700033607711737,0.483906316412664,0.3152387090233,0.21068324975975,0.300961621611895,0.000746408532661507,0
"Virus","8","3B",10097,"S3B_206964701",206964701,1147,0.0248474280732345,57,1.62920397010429,2.50125337791999,0.651355030436429,0.514817332469088,0.288346840033059,0.260411454587655,0.399799560023618,0.000646211016788963,0
"Virus","8","3B",10098,"S3B_206964706",206964706,1147,0.0248474280732345,57,1.62920397010429,2.50125337791999,0.651355030436429,0.514817332469088,0.288346840033059,0.260411454587655,0.399799560023618,0.000646211016788963,0
"Virus","8","3B",10099,"S3B_212788036",212788036,1147,0.0265911072362685,61,1.31789845494858,2.65109125424318,0.497115462487091,0.619107631310549,0.208233842707116,0.187513523607095,0.377203160547363,0.000376403244469138,0
"Virus","8","3B",10100,"S3B_216676358",216676358,1147,0.033129904097646,76,3.91316020920092,2.89044495012231,1.35382623669596,0.175791821097101,0.755001334808477,0.46837987232335,0.345967495405054,0.00279167377769811,0
"Virus","8","3B",10101,"S3B_216867195",216867195,1147,0.035745422842197,82,4.30910131908308,3.04311544180539,1.4160163823843,0.156770708014208,0.804735080275216,0.465317997119498,0.328610602891466,0.00305404456723309,0
"Virus","8","3B",10102,"S3B_216869706",216869706,1147,0.195292066259808,448,-6.75969747536226,5.79633117154896,-1.1662027712533,0.24353247239355,0.613443122165657,-0.201196711633309,0.172522923622525,0.00207150961194979,0
"Virus","8","3B",10103,"S3B_216953578",216953578,1147,0.0335658238884045,77,2.85420698887366,2.96075830810568,0.96401215224481,0.335039833310041,0.474903556072608,0.325596368202575,0.337751310960538,0.0014154803077622,0
"Virus","8","3B",10104,"S3B_216981190",216981190,1147,0.0906713164777681,208,0.914841603857719,4.02216340492181,0.227450133611741,0.820073740655433,0.0861470942993814,0.0565492026836643,0.248622420157353,7.87972765174661e-05,0
"Virus","8","3B",10105,"S3B_217539549",217539549,1147,0.03487358326068,80,3.8707094227769,3.0296908285853,1.27759221708583,0.201393246216995,0.695955097734099,0.421690624347435,0.330066682238645,0.00248612711106962,0
"Virus","8","3B",10106,"S3B_217539592",217539592,1147,0.0353095030514385,81,4.28999877539122,3.04866231446176,1.40717414160335,0.159375757354516,0.79757773844719,0.461571009333577,0.328012714053754,0.00301602200852422,0
"Virus","8","3B",10107,"S3B_217736889",217736889,1147,0.034001743679163,78,5.2598762658102,2.89652977264203,1.81592342515868,0.0693821193757835,1.15875243814703,0.626930695589677,0.345240711642285,0.00502266111301551,0
"Virus","8","3B",10108,"S3B_217831874",217831874,1147,0.0353095030514385,81,2.45829454091377,2.83351315146804,0.86757830632977,0.385625226657073,0.413834563359442,0.306184676037335,0.352918778401259,0.00114645280865624,0
"Virus","8","3B",10109,"S3B_217832504",217832504,1147,0.0370531822144725,85,3.47387132595109,2.92197927125325,1.18887610193796,0.234488425499265,0.629878589477084,0.406873557808659,0.342233776207144,0.0021528412638611,0
"Virus","8","3B",10110,"S3B_217847945",217847945,1147,0.0414123801220575,95,2.39465270197833,3.16954638018187,0.755519060062127,0.449937600433919,0.346847712149771,0.238368198296809,0.315502560950889,0.000869420076813916,0
"Virus","8","3B",10111,"S3B_217847948",217847948,1147,0.0414123801220575,95,2.39465270197833,3.16954638018187,0.755519060062127,0.449937600433919,0.346847712149771,0.238368198296809,0.315502560950889,0.000869420076813916,0
"Virus","8","3B",10112,"S3B_217847949",217847949,1147,0.0414123801220575,95,2.39465270197833,3.16954638018187,0.755519060062127,0.449937600433919,0.346847712149771,0.238368198296809,0.315502560950889,0.000869420076813916,0
"Virus","8","3B",10113,"S3B_218100910",218100910,1147,0.0370531822144725,85,5.20867550900832,3.11989679072283,1.66950250549845,0.0950178342571662,1.02219487268424,0.53511465842806,0.320523423394502,0.00424534476285403,0
"Virus","8","3B",10114,"S3B_219688691",219688691,1147,0.016564952048823,38,0.637488666067858,1.90819927604814,0.334078664670752,0.738320199199343,0.131755249848138,0.175075354479028,0.524054281202218,0.000169995058304475,0
"Virus","8","3B",10115,"S3B_219688729",219688729,1147,0.016564952048823,38,0.637488666067858,1.90819927604814,0.334078664670752,0.738320199199343,0.131755249848138,0.175075354479028,0.524054281202218,0.000169995058304475,0
"Virus","8","3B",10116,"S3B_219955626",219955626,1147,0.03487358326068,80,3.17811162136705,3.01284119381787,1.05485533983281,0.291491490284642,0.535374119383072,0.350119794563782,0.331912615258954,0.00169482408054669,0
"Virus","8","3B",10117,"S3B_220225391",220225391,1147,0.033129904097646,76,2.41709234449953,3.02285343947761,0.799606197552613,0.423938995589977,0.372696633465699,0.264520332712788,0.330813259730123,0.000973847867812018,0
"Virus","8","3B",10118,"S3B_220903683",220903683,1147,0.036617262423714,84,4.06647431113392,3.27368489828976,1.24217034854464,0.214173717294933,0.669233825446846,0.379441023536985,0.305466173767188,0.00235018002564116,0
"Virus","8","3B",10119,"S3B_220903689",220903689,1147,0.036617262423714,84,4.06647431113392,3.27368489828976,1.24217034854464,0.214173717294933,0.669233825446846,0.379441023536985,0.305466173767188,0.00235018002564116,0
"Virus","8","3B",10120,"S3B_221505661",221505661,1147,0.039232781168265,90,1.38509347820285,3.22201572725064,0.429884145657091,0.667279918890313,0.175691944602777,0.133420871295347,0.310364717199349,0.000281476194886186,0
"Virus","8","3B",10121,"S3B_224877151",224877151,1147,0.0353095030514385,81,2.95180459342459,2.99039013275439,0.987096820944142,0.323595176108717,0.489997961117184,0.330089646207782,0.334404527705861,0.00148408344664745,0
"Virus","8","3B",10122,"S3B_224877153",224877153,1147,0.0353095030514385,81,2.95180459342459,2.99039013275439,0.987096820944142,0.323595176108717,0.489997961117184,0.330089646207782,0.334404527705861,0.00148408344664745,0
"Virus","8","3B",10123,"S3B_225800074",225800074,1147,0.040104620749782,92,2.70790504768652,3.2181231894542,0.841454751191729,0.400093223984763,0.397838803809572,0.261473754003321,0.310740124329921,0.00107845082878093,0
"Virus","8","3B",10124,"S3B_226631510",226631510,1147,0.030514385353095,70,3.52986617187366,2.78310963346425,1.26831732729116,0.204684651698316,0.688914721737275,0.4557194988084,0.359310315330718,0.00245016124342165,0
"Virus","8","3B",10125,"S3B_226631532",226631532,1147,0.0292066259808195,67,3.25751924362778,2.76255406181972,1.17916941016605,0.238330724181982,0.622819967378316,0.426840302046186,0.361983866241984,0.00211783061991809,0
"Virus","8","3B",10126,"S3B_228270481",228270481,1147,0.108108108108108,248,5.08045464725775,4.38964344780838,1.15737296380969,0.247120015031913,0.607092078289171,0.263659902579907,0.227808935256295,0.00204025983801833,0
"Virus","8","3B",10127,"S3B_228844691",228844691,1147,0.0326939843068875,75,1.58645795250922,2.8859414907824,0.549719374968728,0.582511865688842,0.234695223691295,0.190481815630883,0.346507371405126,0.000460278726326431,0
"Virus","8","3B",10128,"S3B_228907190",228907190,1147,0.0335658238884045,77,3.14829860106361,2.81776495828646,1.11730348260778,0.26386458693997,0.578618892192078,0.396521178717203,0.354891204484324,0.00190143340513361,0
"Virus","8","3B",10129,"S3B_229159384",229159384,1147,0.0353095030514385,81,2.07547732791697,3.07854810337977,0.674174077591452,0.500200648073476,0.300855749921486,0.218990918755277,0.324828447183318,0.000692281799374074,0
"Virus","8","3B",10130,"S3B_232458851",232458851,1147,0.034001743679163,78,2.24134557565046,3.01072153414915,0.744454626649446,0.456601481449057,0.340462683769772,0.247267845333904,0.332146294055257,0.00084414155732654,0
"Virus","8","3B",10131,"S3B_233743907",233743907,1147,0.037489102005231,86,2.05610963094347,3.00541316986887,0.684135429882736,0.493889651089379,0.306370073902968,0.227634402065453,0.332732953334211,0.000712890748856494,0
"Virus","8","3B",10132,"S3B_233743934",233743934,1147,0.037489102005231,86,2.05610963094347,3.00541316986887,0.684135429882736,0.493889651089379,0.306370073902968,0.227634402065453,0.332732953334211,0.000712890748856494,0
"Virus","8","3B",10133,"S3B_233744030",233744030,1147,0.0344376634699215,79,2.35941617495036,2.92812971722417,0.805775837413056,0.420372112554151,0.37636610274268,0.275184474469567,0.341514924737687,0.000988933969371114,0
"Virus","8","3B",10134,"S3B_235151763",235151763,1147,0.0283347863993025,65,3.29695724714971,2.76227728769122,1.19356491176358,0.232648206354512,0.633300291393515,0.432094531958156,0.362020136231807,0.00216985593619368,0
